accn,name,cq_a5,cq_b12,cq_d9,cq_g12,cq_eluate,xq_a5,xq_b12,xq_d9,xq_g12,xq_eluate,hq_a5,hq_b12,hq_d9,hq_g12,hq_eluate
XP_027275654.1,cathepsin Z [Cricetulus griseus],,0.13359196289973194,0.2970959790281944,0.18892083468042306,6.208251569842535,,,,0.1403031349243649,10.628136321183218,,,,,16.99620732479777
XP_027276354.1,nodal modulator 1 isoform X3 [Cricetulus griseus],,,,0.24989913655308318,10.620366499754894,,,,,22.934377458058776,,,,,28.351787016662445
XP_027277166.1,eukaryotic translation initiation factor 6 isoform X2 [Cricetulus griseus],,0.22049388208347367,0.27225096952113964,0.23291290829226047,19.13897991006204,,,,0.19620535702649106,16.396125796866848,,,,,39.685336276101815
XP_027277208.1,adenosylhomocysteinase [Cricetulus griseus],,0.29801987522533807,0.26078296590213423,0.1862131524583077,0.6945787849589373,,,,,6.6673605699979905,,,,,65.05128339922183
XP_027277797.1,sorbitol dehydrogenase [Cricetulus griseus],,0.27840636196440877,0.4716150860454663,0.2650588127811245,,,,,,,,,,,19.913855376564317
XP_027279145.1,ubiquitin-conjugating enzyme E2 variant 1 isoform X2 [Cricetulus griseus],,0.02159203726297673,0.04752211955689615,0.027275710530596516,0.14416863617874864,,,,0.02314672433218396,0.15682928228071624,,,,,1.6025123441509403
XP_027279173.1,exportin-2 [Cricetulus griseus],,,0.7322999122866451,0.2291015222467445,21.74603366148304,,,,,27.955901996511685,,,,,160.17637719099847
XP_027279241.1,phospholipid transfer protein isoform X1 [Cricetulus griseus],,6.050781398128728,13.651970890412342,20.670559524618973,203.78691239746334,,,,12.543107258208043,240.98938065386582,,,,,2073.3609884433827
XP_027279575.1,60S ribosomal protein L12 isoform X2 [Cricetulus griseus],,0.6026468902738086,0.8921748893476412,0.7601269049801809,89.92754766290794,,,,0.49566793771201434,93.49968998016578,,,,,133.4509266275058
XP_027279701.1,torsin-1B isoform X2 [Cricetulus griseus],,,1.292705032666083,0.37094868856919894,20.599659090229412,,,,0.4760512591160678,22.737054632617394,,,,,80.1635118198738
XP_027280118.1,nucleoside diphosphate kinase B [Cricetulus griseus],,,0.09478703181983357,0.05736548624988898,1.9523714512660477,,,,,1.0590769357632337,,,,,4.111263658938059
XP_027280333.1,ras-related protein Rab-10 [Cricetulus griseus],,0.016281279156784796,0.1883807815131013,0.156318142487386,4.0890491470054195,,,,0.019512484666008273,6.387511282683733,,,,,25.462160338906106
XP_027280523.1,peroxidasin homolog isoform X1 [Cricetulus griseus],,0.6320234344146171,2.314639879831585,60.993037378530516,87.83208360858798,,,150.69755692390189,0.7156490510188698,93.47454679697934,,,,16.4752109838683,387.4657999787653
XP_027281136.1,fatty acid synthase isoform X2 [Cricetulus griseus],,2.1557078997899253,5.222901297879811,4.958292895827274,255.30721187948302,,,,1.691804250051825,213.58475568348223,,,,,391.17954658133493
XP_027281297.1,lysosomal alpha-glucosidase [Cricetulus griseus],,1.8806291184714068,3.446382607113211,1.2010054085516182,177.94744895668288,,,,4.229802926514297,149.96207304342408,,,,,1058.5894686648571
XP_027281355.1,septin-9 isoform X2 [Cricetulus griseus],,,0.39040145175267077,0.22495836356658816,11.109968003165427,,,,,12.23494807815786,,,,,44.212401137646545
XP_027281773.1,alpha-L-iduronidase isoform X5 [Cricetulus griseus],,1.160033904504081,3.199279318981604,2.841403600915755,156.83881801824575,,,,1.2862248567385546,153.82827577167564,,,,,543.5700471177797
XP_027282087.1,retinoid-inducible serine carboxypeptidase [Cricetulus griseus],,2.995805692581101,5.737588675315644,2.851832350818792,49.714313988861974,,,,1.8656518902348258,59.51752407139877,,,,,283.36777034367066
XP_027282154.1,clathrin heavy chain 1 isoform X3 [Cricetulus griseus],,0.8414992402981474,1.7600013618734607,1.1258673147455287,57.849471616559285,,,,0.35397158203339496,64.6121774808654,,,,,258.4833196261177
XP_027282301.1,C-C motif chemokine 2 [Cricetulus griseus],0.21817048448077198,0.8292913785905152,1.1809557771601484,0.6408043287447261,5.596059298435852,,,0.12035994951640326,0.4356385244641374,7.3489159086014455,,,,,43.234675877523486
XP_027282527.1,14-3-3 protein epsilon isoform X2 [Cricetulus griseus],,0.08892986674796763,0.5391438812867125,0.09938763526304341,,,,,0.06621076605543558,0.7473448260324481,,,,,7.376322169307184
XP_027282549.1,pigment epithelium-derived factor isoform X2 [Cricetulus griseus],,0.9359881498426101,1.5586991500763394,0.8827864576961097,15.382342868332394,,,,0.636836148351465,24.620933627263483,,,,,76.59363090334072
XP_027282580.1,platelet-activating factor acetylhydrolase IB subunit alpha isoform X1 [Cricetulus griseus],,,,0.0997965704055562,13.341029474433716,,,,,7.652733966292629,,,,,15.159945741629183
XP_027282623.1,myb-binding protein 1A isoform X4 [Cricetulus griseus],,,,0.4002121046531906,9.021149722238745,,,,,14.78027095033652,,,,,120.31121572856848
XP_027282708.1,profilin-1 isoform X2 [Cricetulus griseus],,0.10187144807141586,0.31600779863481,0.03416118411359507,2.1529611508821387,,,,,3.5340049345292464,,,,,33.587537192929496
XP_027282784.1,eukaryotic translation initiation factor 5A-1 [Cricetulus griseus],,0.07573975688976697,0.12222011538821781,0.08499306095730592,0.14029107053657033,,,,,0.17502301238927975,,,,,6.6784253685510695
XP_027283480.1,receptor of activated protein C kinase 1 isoform X2 [Cricetulus griseus],0.050062904921918616,1.5776277702900012,3.2514899292087285,1.2632382942956564,13.830237294600495,,,,0.9188092436306123,27.520248766631603,,,,,180.36667000630953
XP_027283716.1,vesicle-fusing ATPase isoform X2 [Cricetulus griseus],,0.3512747519834315,0.5770501022699072,0.3879579316306896,41.511325301206874,,,,,138.16671964826622,,,,,56.067414341436454
XP_027284026.1,complement C1s subcomponent [Cricetulus griseus],,0.6356381168706879,0.46523181466591923,1.182164366406984,109.25128889230605,,,,0.4807845579571666,97.74080403764628,,,,,207.64962309676824
XP_027284048.1,ubiquitin carboxyl-terminal hydrolase 5 isoform X2 [Cricetulus griseus],,,0.18433819911733484,0.15713953854008844,26.052135121511633,,,,,22.385723212772632,,,,,89.3675349853427
XP_027284060.1,triosephosphate isomerase isoform X2 [Cricetulus griseus],,0.12109140466081543,0.19546006285561085,0.11034495355884831,,,,,,4.3007203221802826,,,,,19.641165529437927
XP_027284484.1,ruvB-like 1 [Cricetulus griseus],,,0.075090858650422,0.4289164226128055,10.905793096872282,,,,0.29820567247035046,12.581232289722088,,,,,52.02611662032009
XP_027284552.1,T-complex protein 1 subunit eta isoform X2 [Cricetulus griseus],,0.18296616086132123,1.288993407481627,1.0458239217658103,64.99281464258178,,,,0.3534249617744869,22.5369722049064,,,,,147.30230860392686
XP_027284895.1,actin-related protein 2/3 complex subunit 4 isoform X5 [Cricetulus griseus],,,0.1565368240127482,0.10495664526021858,0.6864376713874968,,,,,3.0510005016569597,,,,,17.558226981549357
XP_027285483.1,glycine--tRNA ligase isoform X2 [Cricetulus griseus],,0.5779561224013655,1.205919051542443,0.7165349367955607,21.60721776087172,,,,0.47612420898531405,30.547063188479267,,,,,125.56690045479994
XP_027285515.1,peptidyl-prolyl cis-trans isomerase FKBP9 [Cricetulus griseus],,,,0.04049152941526918,,,,,,,,,,,2.1299844260347904
XP_027285731.1,serine-threonine kinase receptor-associated protein isoform X2 [Cricetulus griseus],,,,2.1540200860090564,0.4808477490968063,,,6.155234588512865,,0.4568187363668166,,,,,8.986916902696725
XP_027286135.1,platelet-activating factor acetylhydrolase IB subunit gamma isoform X2 [Cricetulus griseus],,,,0.13845484301360653,2.249817675681876,,,,,2.871258705988789,,,,,12.175051861941052
XP_027286240.1,flavin reductase (NADPH) isoform X2 [Cricetulus griseus],,0.14570090109714828,0.20475463509513245,0.20068364951740952,4.5561681057938035,,,,0.07838833944607239,5.290048855296505,,,,,14.062322648892927
XP_027287028.1,NEDD8-conjugating enzyme Ubc12 isoform X2 [Cricetulus griseus],,,,0.12126050845658631,3.324743239063421,,,,0.03617069033225363,3.6001773233185186,,,,,14.443295947080244
XP_027287663.1,eukaryotic translation initiation factor 2 subunit 3 [Cricetulus griseus],,0.1313929206352518,0.33245104992913893,0.13371872325596612,4.9510801870614305,,,,,9.324501517073353,,,,,66.5278087433582
XP_027288239.1,filamin-A isoform X4 [Cricetulus griseus],,,0.7292199848177717,0.42951899928638276,236.99741415111956,,,,,177.34329860922054,,,,,401.7528548231772
XP_027288513.1,peroxiredoxin-4 isoform X5 [Cricetulus griseus],,,7.195640148981534,5.154395267561271,82.13449980506434,,,,3.622330248658856,117.30334130865242,,,,,547.174793795962
XP_027288630.1,alpha-galactosidase A isoform X3 [Cricetulus griseus],,0.20646194377534566,0.3138201514447515,0.2265005266499814,,,,,,7.308877496409837,,,,,15.847763425745024
XP_027288991.1,renin receptor isoform X5 [Cricetulus griseus],,0.12874081104484061,0.2037301292394083,0.32214213571252603,12.961626819469762,,,,0.21462597907760247,6.924685193061682,,,,,73.3458640708834
NP_001230921.1,disintegrin and metalloproteinase domain-containing protein 17 precursor [Cricetulus griseus],,,,,22.127851348266713,,,,0.6703776296913435,22.121350607726885,,,,,96.10751379732287
NP_001230972.1,40S ribosomal protein S2 [Cricetulus griseus],,,0.37968098174668846,,15.30386816050682,,,,,14.406534806213553,,,,,37.013553820558016
NP_001230975.1,caspase-3 [Cricetulus griseus],,,0.1720951098741474,,1.441775311890218,,,,,1.2355563919161907,,,,,4.0120113376824555
NP_001230979.1,L-lactate dehydrogenase A chain [Cricetulus griseus],,,,,1.964557823970647,,,,,2.5121991951898077,,,,,9.189828235736499
NP_001231030.1,tubulin beta-5 chain [Cricetulus griseus],,,,,7.206018758553171,,,,,7.173002752372466,,,,,31.9815914828095
NP_001233620.1,"beta-1,4-galactosyltransferase 1 [Cricetulus griseus]",,,,,0.6986739819941886,,,,,0.5391189183716988,,,,,4.251359634543199
NP_001233625.1,"GDP-mannose 4,6 dehydratase [Cricetulus griseus]",,,,,3.8020083100106636,,,,,4.349208457344712,,,,,13.877521334631613
NP_001233704.1,transaldolase [Cricetulus griseus],,,,,1.852027640202696,,,,,3.600824482568712,,,,,14.276878139988385
NP_001233707.1,"beta-1,4-galactosyltransferase 5 [Cricetulus griseus]",,,,,0.7151259987335612,,,,,0.5518138142718545,,,,,6.447506323334496
NP_001233708.1,GDP-L-fucose synthase [Cricetulus griseus],,,,,0.8992940525850529,,,,,0.7992927265514527,,,,,3.5237473358735256
NP_001233743.1,integrin-linked protein kinase [Cricetulus griseus],,,,,2.9404869156945566,,,,,3.450078454676798,,,,,24.094089740498628
NP_001233751.1,inosine-5'-monophosphate dehydrogenase 2 [Cricetulus griseus],,,,,3.267099588571049,,,,,3.7374308801528437,,,,,16.632116128126864
NP_001233758.1,"stress-70 protein, mitochondrial [Cricetulus griseus]",,,,,1.3066942066769938,,,,,1.397980807238985,,,,,7.076658609647719
NP_001243717.1,glutathione peroxidase 1 [Cricetulus griseus],,,,,0.9973519979754957,,,,,0.8815970989476847,,,,,2.1579284376051864
NP_001243797.1,"selenide, water dikinase 2 [Cricetulus griseus]",,0.04539202193259396,0.07496591913518845,,4.5603979035231905,,,,,12.862464470354693,,,,,9.997188775491379
NP_001278988.1,adenylosuccinate synthetase isozyme 2 [Cricetulus griseus],,,,,1.0657526111057383,,,,,8.303874980617206,,,,,17.824464710995283
XP_027242410.1,ribonuclease 4 isoform X3 [Cricetulus griseus],,,,,2.6257825027926422,,,,,,,,,,
XP_027242524.1,UDP-glucuronic acid decarboxylase 1 isoform X1 [Cricetulus griseus],,,,,9.368167991920794,,,,,7.56503214505827,,,,,11.804587975666506
XP_027242612.1,eukaryotic translation initiation factor 5B isoform X3 [Cricetulus griseus],,,,,2.860810787918751,,,,,7.765153750022188,,,,,40.01971472945818
XP_027242685.1,UDP-glucose:glycoprotein glucosyltransferase 1 isoform X4 [Cricetulus griseus],,,,,1.8624882345018516,,,,,1.1748165613134123,,,,,13.24934510185765
XP_027242767.1,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 isoform X3 [Cricetulus griseus],,,,,6.853587846977541,,,,,7.875525158816706,,,,,45.119014628410376
XP_027242785.1,cytosol aminopeptidase [Cricetulus griseus],,,,,2.426769020598503,,,,,3.8796005874634774,,,,,19.866877683437412
XP_027243413.1,COP9 signalosome complex subunit 4 isoform X1 [Cricetulus griseus],,,0.1070123281797894,,5.557964310244343,,,,,3.524747683357227,,,,,29.927642700586418
XP_027243456.1,LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein D0 isoform X4 [Cricetulus griseus],,,,,2.7743043009531716,,,,,2.099662459763255,,,,,12.643515394838424
XP_027243488.1,filamin-B isoform X2 [Cricetulus griseus],2.682276692173012,,0.9661592642276107,,162.5332724989064,,2.9784527911029994,1.9669118130240648,,97.48041952275186,,,,,305.4981992169261
XP_027243624.1,cullin-4A isoform X2 [Cricetulus griseus],,,,,0.4438906542272337,,,,,0.6471001322964902,,,,,7.161801760151939
XP_027243823.1,exportin-1 [Cricetulus griseus],,,0.915382523758054,,13.419568314537466,,,,,21.430578012817833,,,,,97.51148361027994
XP_027243835.1,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 [Cricetulus griseus]",,,,,5.537451884088958,,,,,10.549046496299042,,,,,36.12032218845656
XP_027243857.1,"malate dehydrogenase, cytoplasmic [Cricetulus griseus]",,,0.043852334602628426,,2.2881492630112112,,,,,2.4148312011373148,,,,,23.768824492246893
XP_027244057.1,hexokinase-1 [Cricetulus griseus],,,,,10.553084980132853,,,,,9.270906770203775,,,,,26.603486934841897
XP_027244106.1,prosaposin isoform X6 [Cricetulus griseus],,1.0222693099082116,3.7639986335173123,,15.297490168149885,,,,,5.447456361969854,,,,,63.46636565666957
XP_027244133.1,prolyl 4-hydroxylase subunit alpha-1 isoform X1 [Cricetulus griseus],,,,,0.633354218312247,,,,,0.5266477576685386,,,,,1.6793091029702827
XP_027244494.1,"valine--tRNA ligase isoform X2, partial [Cricetulus griseus]",,,0.21782130562641494,,31.752807412710688,,,,,46.799296599655605,,,,,94.2934472692533
XP_027244598.1,large proline-rich protein BAG6 isoform X7 [Cricetulus griseus],,,,,9.078462715094425,,,,,12.332943672845431,,,,,86.08883204543301
XP_027244657.1,MHC class I antigen Hm1-C4 isoform X2 [Cricetulus griseus],,,,,9.306055802422081,,,,,4.902499635998772,,,,,11.630158573309668
XP_027244839.1,60S ribosomal protein L10a isoform X2 [Cricetulus griseus],,,0.15970860219941074,,2.0371335829501165,,,,,2.3056524213375145,,,,,4.640167927735399
XP_027245030.1,DNA-directed RNA polymerases I and III subunit RPAC1 isoform X2 [Cricetulus griseus],,,,,1.283264408373949,,,,,,,,,,3.294305695914642
XP_027245089.1,fermitin family homolog 2 isoform X5 [Cricetulus griseus],,,,,4.708332779646016,,,,,4.310246245615503,,,,,5.982496590578664
XP_027245162.1,26S proteasome non-ATPase regulatory subunit 6 [Cricetulus griseus],,,0.07833410831112536,,4.502468295121592,,,,,4.064374210780122,,,,,49.11266782114133
XP_027245552.1,anionic trypsin-2 [Cricetulus griseus],,,,,1.9850651423158971,,,1.5217295993808955,,,,,,,
XP_027246076.1,dihydropyrimidinase-related protein 2 isoform X1 [Cricetulus griseus],,,,,18.249959344169177,,,,,21.038504598182293,,,,,57.100836942048886
XP_027246182.1,importin subunit alpha-4 isoform X4 [Cricetulus griseus],,,,,2.114838280587921,,,,,1.8101949523764362,,,,,9.255960097122712
XP_027246907.1,ufm1-specific protease 2 isoform X2 [Cricetulus griseus],,,,,6.0914765555935935,,,,,,,,,,
XP_027247135.1,inosine-5'-monophosphate dehydrogenase 1 isoform X3 [Cricetulus griseus],,,,,1.0177981523329624,,,,,2.7331487053326162,,,,,3.7079355431591967
XP_027247402.1,coatomer subunit gamma-2 isoform X3 [Cricetulus griseus],,,,,2.709503925347003,,,,,2.8680103715808043,,,,,6.524234419543636
XP_027247446.1,COMM domain-containing protein 2 [Cricetulus griseus],,,,,1.2505469995734102,,,,,1.1549700269535037,,,,,3.9624773223042804
XP_027247450.1,profilin-2 isoform X2 [Cricetulus griseus],,,,,0.6172444405053361,,,,,0.8851912656768618,,,,,4.020294795028813
XP_027247964.1,proliferation-associated protein 2G4 [Cricetulus griseus],,0.14034389073018194,0.29726655617609515,,4.771027011963158,,,,,6.383592440135864,,,,,20.99819897740591
XP_027248058.1,protein OS-9 isoform X3 [Cricetulus griseus],,,,,4.156324106640145,,,,,,,,,,
XP_027248099.1,exportin-T [Cricetulus griseus],,,,,0.9027388002986567,,,,,1.3146922414042868,,,,,24.516676385670916
XP_027248193.1,ras-related protein Rab-21 isoform X2 [Cricetulus griseus],,,,,1.6322403577469695,,,,,2.2810210209143342,,,,,10.939141915686715
XP_027248511.1,extended synaptotagmin-1 isoform X2 [Cricetulus griseus],,,,,1.8821637326464284,,,,,2.069444708486743,,,,,19.276198613172028
XP_027248582.1,DNA replication licensing factor MCM3 [Cricetulus griseus],,,,,13.234791717966814,,,40.31810979680469,,2.5058117915129556,,,,,28.678577302912725
XP_027248794.1,40S ribosomal protein S3a [Cricetulus griseus],,,0.14204660653872214,,0.8673110922224365,,,,,0.9088146986477571,,,,,5.147683308508018
XP_027248800.1,lipopolysaccharide-responsive and beige-like anchor protein isoform X4 [Cricetulus griseus],,,,,16.01600126817956,,,,,12.057262430546695,,,,,27.8071967245856
XP_027248932.1,lamin isoform X2 [Cricetulus griseus],,,,,6.816078524965423,,,,,2.5464947290170885,,,,,7.004792161739068
XP_027248997.1,farnesyl pyrophosphate synthase isoform X3 [Cricetulus griseus],,,,,2.2304312526264045,,,,,7.277166301287263,,,,,25.948192431891112
XP_027249152.1,interleukin enhancer-binding factor 2 [Cricetulus griseus],,,,,0.8846088626307246,,,,,0.543245404723646,,,,,10.430923944021671
XP_027249183.1,protein S100-A4 [Cricetulus griseus],,,,,1.2378026160171665,,,,,1.0903141103517568,,,,,2.0999903853306723
XP_027249796.1,ubiquitin carboxyl-terminal hydrolase isozyme L3 isoform X2 [Cricetulus griseus],,,,,1.7248731905309844,,,,0.058794626483175697,1.901217134968163,,,,,8.865181057844625
XP_027249806.1,exosome complex exonuclease RRP44 isoform X2 [Cricetulus griseus],,,,,3.628059473889586,,,,,,,,,,5.57992006268982
XP_027250009.1,small nuclear ribonucleoprotein Sm D3 [Cricetulus griseus],,,,,0.8378679670483351,,,,,0.9496040448700531,,,,,4.745877213440657
XP_027250075.1,collagen alpha-1(VI) chain [Cricetulus griseus],,,,,2.9952885126064897,,,,,2.1577829773628183,,,,,10.135887515450536
XP_027250137.1,"ATP-dependent 6-phosphofructokinase, liver type isoform X2 [Cricetulus griseus]",,,1.3257101239586846,,1.27867614073507,,,,,12.168704402851226,,,,,37.661858902934824
XP_027250725.1,protocadherin-18 isoform X2 [Cricetulus griseus],,,,,3.0814985576622953,,,,,3.6404513965199703,,,,,22.99036135708593
XP_027251304.1,"serine--tRNA ligase, cytoplasmic isoform X2 [Cricetulus griseus]",,,,,4.729193290872967,,,,,3.346591337993303,,,,,16.65955673147736
XP_027251385.1,RNA 3'-terminal phosphate cyclase isoform X2 [Cricetulus griseus],,,,,0.3574162896860141,,,,,0.5051367343464518,,,,,6.530692450417241
XP_027251442.1,glutamate--cysteine ligase regulatory subunit isoform X2 [Cricetulus griseus],,,,,5.017326457723849,,,,,4.429298173694557,,,,,16.781963441300466
XP_027251608.1,alcohol dehydrogenase 1 isoform X2 [Cricetulus griseus],,,,,9.384301993452508,,,,,9.849311687866786,,,,,22.021199121131154
XP_027251623.1,eukaryotic translation initiation factor 4E isoform X3 [Cricetulus griseus],,,,,0.25590306995963563,,,,,0.22269267970528778,,,,,7.107723325238
XP_027251978.1,ataxin-10 isoform X6 [Cricetulus griseus],,,,,0.5834366633400128,,,,,0.510357445876489,,,,,9.174601301715255
XP_027252235.1,"ATP-dependent 6-phosphofructokinase, muscle type isoform X2 [Cricetulus griseus]",,,,,70.76015308203972,,,,,4.7716047369260455,,,,,24.347175494306292
XP_027252578.1,coatomer subunit zeta-1 isoform X2 [Cricetulus griseus],,,,,1.2840083974888274,,,,,0.830855164817756,,,,,4.179882564966262
XP_027252598.1,tripeptidyl-peptidase 2 isoform X6 [Cricetulus griseus],,,,,8.479290819026,,,,,6.599914709317703,,,,,21.92646926714354
XP_027252658.1,signal transducer and activator of transcription 1-alpha/beta [Cricetulus griseus],,,,,1.5375667264406434,,,,,2.0231831250354295,,,,,12.83404124843322
XP_027252702.1,"60 kDa heat shock protein, mitochondrial [Cricetulus griseus]",,,,,12.258045695510186,,,,,9.541897352114415,,,,,16.481146850354055
XP_027252797.1,nucleolar protein 58 isoform X2 [Cricetulus griseus],,,,,0.521737966004181,,,,,0.5703131571200709,,,,,7.176874118237956
XP_027252816.1,cytochrome P450 20A1 isoform X3 [Cricetulus griseus],,,,,0.18957890098900207,,,,,0.3334829808512142,,,,,2.361301845453366
XP_027252855.1,elongation factor 1-beta [Cricetulus griseus],,,,,1.0631313793864599,,,,,,,,,,2.233389372580866
XP_027253137.1,phenylalanine--tRNA ligase beta subunit isoform X2 [Cricetulus griseus],,,,,1.9673696343371214,,,,,2.1288695692207273,,,,,23.180843535224223
XP_027253327.1,COP9 signalosome complex subunit 8 isoform X2 [Cricetulus griseus],,,,,6.403698021331506,,,,,2.925683914608646,,,,,4.322914590577406
XP_027253466.1,vigilin [Cricetulus griseus],,,,,10.068227956214892,,,,,12.600806728497865,,,,,43.776812264688054
XP_027253485.1,thymidylate kinase isoform X2 [Cricetulus griseus],,,,,0.15711264827475857,,,,,0.14781622235562789,,,,,0.34418260328099604
XP_027253562.1,ras-related protein Rab-31 isoform X7 [Cricetulus griseus],,,,,0.3147423291964148,,,,,0.5377962080516149,,,,,5.890240758569557
XP_027253620.1,myosin regulatory light chain 12B [Cricetulus griseus],,,,,3.6249182932139448,,,,,1.7466287072909659,,,,,4.905022350722422
XP_027253859.1,protocadherin gamma-C5 isoform X4 [Cricetulus griseus],,0.45440959341165255,,,35.90441394052975,,,,,26.433144701741483,,,,,84.30209349604968
XP_027253977.1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 isoform X3 [Cricetulus griseus]",,,0.14055086953378595,,5.878087826704312,,,,0.22696925455458444,6.7548277074460135,,,,,100.66795518098631
XP_027253979.1,natriuretic peptides B [Cricetulus griseus],,,,,0.21642817432502387,,,,,0.30847067057502997,,,,,2.3193118000500994
XP_027254032.1,TAR DNA-binding protein 43 isoform X1 [Cricetulus griseus],,,,,3.759034293877112,,,,,3.263432839317412,,,,,11.130058146074843
XP_027254168.1,cytosolic acyl coenzyme A thioester hydrolase isoform X5 [Cricetulus griseus],,,0.6814876734664909,,3.6673071569437172,,,,,5.892985481276533,,,,,33.44944082428878
XP_027254180.1,60S ribosomal protein L22 isoform X2 [Cricetulus griseus],,,,,0.8680430194849327,,,,,0.719499215654941,,,,,1.1097140839869664
XP_027254271.1,leucine-rich repeat-containing protein 47 isoform X3 [Cricetulus griseus],,,,,11.312055951712464,,,,,8.638287474491978,,,,,24.426573592426774
XP_027254719.1,40S ribosomal protein S20 isoform X2 [Cricetulus griseus],0.1377440830610275,,,,2.4969385379319458,,,0.052345652068567554,,2.8283869737816016,,,,,14.258593841159158
XP_027254739.1,V-type proton ATPase subunit H isoform X2 [Cricetulus griseus],,2.2293466239710904,2.7328831876629285,,1.6337970047566748,,,,,1.3160249487961313,,,,,6.146161514419664
XP_027254915.1,phosphopantothenate--cysteine ligase isoform X1 [Cricetulus griseus],,,,,0.5609034531376139,,,,,0.7473720016506715,,,,,6.021004664300402
XP_027255079.1,trafficking protein particle complex subunit 3 isoform X2 [Cricetulus griseus],,,,,1.226526386998724,,,,,0.7960128175278852,,,,,3.300988727870857
XP_027255104.1,dyslexia-associated protein KIAA0319-like protein homolog isoform X1 [Cricetulus griseus],,,,,6.031837193340421,,,,,6.125597289348535,,,,,11.848433731668935
XP_027255115.1,"LOW QUALITY PROTEIN: splicing factor, proline- and glutamine-rich isoform X2 [Cricetulus griseus]",,,,,1.0718663441936849,,,,,1.264275924607239,,,,,9.690381538039446
XP_027255228.1,tubulointerstitial nephritis antigen-like [Cricetulus griseus],,,2.3159087097466604,,18.547676450297935,,,,,11.78007668169022,,,,,100.89768167727703
XP_027255307.1,regulator of chromosome condensation isoform X1 [Cricetulus griseus],,,,,3.31954138983681,,,,,5.625093076479013,,,,,26.884840399671234
XP_027255469.1,chloride intracellular channel protein 4 isoform X2 [Cricetulus griseus],,,,,1.5629391786192905,,,,,1.2011625286314718,,,,,6.252288219934445
XP_027255561.1,basement membrane-specific heparan sulfate proteoglycan core protein isoform X2 [Cricetulus griseus],,,,,12.862948979249733,,,,,,,,,,10.39517244340462
XP_027255831.1,cadherin-9 isoform X2 [Cricetulus griseus],,,,,1.535775753042067,,,,,2.3812921020753404,,,,,18.689037576852822
XP_027256506.1,receptor expression-enhancing protein 5 isoform X2 [Cricetulus griseus],,,,,1.5030946717076878,,,,,,,,,,
XP_027256742.1,isochorismatase domain-containing protein 1 isoform X2 [Cricetulus griseus],,,,,3.214399199032987,,,,,3.402973739113379,,,,,16.349761286775934
XP_027256883.1,ezrin [Cricetulus griseus],,,,,1.973645455282377,,,,,1.2550642375801662,,,,,1.627962771094091
XP_027257066.1,"threonine--tRNA ligase, cytoplasmic [Cricetulus griseus]",,,,,4.845833187256893,,,,,3.5471176254963774,,,,,18.074997339850423
XP_027257169.1,5'-AMP-activated protein kinase catalytic subunit alpha-1 isoform X2 [Cricetulus griseus],,,,,1.3209525699678453,,,,,1.2976798617540448,,,,,4.240660884694661
XP_027257183.1,F-box only protein 4 isoform X2 [Cricetulus griseus],,,,,1.8285354778535683,,,,,0.7251302292008399,,,,,3.6620155274675326
XP_027257640.1,tetratricopeptide repeat protein 37 [Cricetulus griseus],,,,,5.657792395678241,,,,,,,,,,26.974137631412223
XP_027257887.1,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IA isoform X2 [Cricetulus griseus]",,,,,2.7944227570865015,,,,,2.9379902779319536,,,,,16.943296324354108
XP_027258214.1,non-specific lipid-transfer protein isoform X1 [Cricetulus griseus],,,,,0.9784981825683566,,,,,1.1528355318585315,,,,,4.884667013996184
XP_027258230.1,coiled-coil and C2 domain-containing protein 1B isoform X2 [Cricetulus griseus],,,,,3.448486478902813,,,,,3.3661463540259766,,,,,7.797604243313293
XP_027258555.1,"asparagine--tRNA ligase, cytoplasmic isoform X1 [Cricetulus griseus]",,,,,2.459903355808315,,,,,2.187096808427777,,,,,6.5705712011405515
XP_027258564.1,thioredoxin-like protein 1 isoform X2 [Cricetulus griseus],,,,,4.874982628522997,,,,,4.7080994599545045,,,,,14.585465696686724
XP_027258603.1,platelet-derived growth factor receptor beta isoform X2 [Cricetulus griseus],,,0.3064738517355758,,7.368382435490413,,,,,11.334625060332199,,,,,51.647679190484645
XP_027258946.1,sialic acid synthase [Cricetulus griseus],,,,,1.897932787739789,,,,,4.807091829008188,,,,,11.254197011529117
XP_027259032.1,talin-1 isoform X2 [Cricetulus griseus],,,,,114.86855581830702,,,,,138.51675141067352,,,,,163.3082844730606
XP_027259183.1,cytoplasmic aconitate hydratase [Cricetulus griseus],,,,,0.4610556945228913,,,,,0.6375066862539953,,,,,2.333776032754522
XP_027259371.1,copine-3 [Cricetulus griseus],,,,,6.573292299651383,,,,,8.391371064893594,,,,,12.895438915037037
XP_027259515.1,prostaglandin reductase 3 isoform X2 [Cricetulus griseus],,,,,0.26554290553227644,,,,,0.2911324786680692,,,,,1.7157028726622168
XP_027259531.1,cytochrome b5 isoform X1 [Cricetulus griseus],,,,,5.099690791301309,,,,,5.312324030884912,,,,,30.483843362568134
XP_027259657.1,elongation factor 1-delta isoform X9 [Cricetulus griseus],,,,,6.695882262560049,,,,,,,,,,13.502383222295247
